t_ns,type,sensorId,px,py,pz,qx,qy,qz,qw,server_time_iso
81332954688,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:49.190696+00:00
81399652245,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:49.190755+00:00
81449594537,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:49.265480+00:00
81516275023,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:49.344930+00:00
81582937445,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:49.426503+00:00
81649639551,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:49.506714+00:00
81716315779,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:49.506818+00:00
81782981286,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:49.572665+00:00
81849676269,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:49.651995+00:00
81899641854,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:49.732369+00:00
81966317671,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:49.815687+00:00
82033004068,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:49.895500+00:00
82099691687,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:49.895546+00:00
82166397891,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:49.980453+00:00
82233092603,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:50.060425+00:00
82299689172,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:50.140408+00:00
82366343278,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:50.220716+00:00
82433027821,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:50.220761+00:00
82499700032,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:50.289728+00:00
82566383964,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:50.369473+00:00
82633075721,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:50.449680+00:00
82699707154,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:50.529824+00:00
82766379896,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:50.611525+00:00
82816344400,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:50.611573+00:00
82883040054,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:50.697417+00:00
82949751487,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:50.777081+00:00
83016528825,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:50.838354+00:00
83083237522,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:50.898061+00:00
83149862905,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:50.958342+00:00
83216468360,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:51.041639+00:00
83266412706,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:51.123539+00:00
83333035323,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:51.123588+00:00
83399735766,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:51.212274+00:00
83466474963,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:51.291445+00:00
83533108790,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:51.371379+00:00
83599815335,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:51.450601+00:00
83666434746,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:51.450647+00:00
83716461666,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:51.530047+00:00
83783128576,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:51.611071+00:00
83849783845,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:51.694499+00:00
83916459882,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:51.774123+00:00
83983141410,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:51.774169+00:00
84049747005,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:51.854089+00:00
84116447098,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:51.930740+00:00
84183157671,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:52.009880+00:00
84249765399,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:52.091564+00:00
84316426088,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:52.170890+00:00
84383302119,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:52.170937+00:00
84449802138,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:52.250318+00:00
84516472584,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:52.335753+00:00
84583191191,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:52.415901+00:00
84633182767,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:52.495747+00:00
84699827495,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:52.495794+00:00
84766510855,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:52.576025+00:00
84833176924,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:52.654975+00:00
84899826443,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:52.734291+00:00
84966504493,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:52.820673+00:00
85033154703,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:52.820827+00:00
85083229703,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:52.900837+00:00
85149852019,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:52.980486+00:00
85216541021,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:53.054193+00:00
85283230424,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:53.133418+00:00
85349877326,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:53.133465+00:00
85416514130,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:53.214830+00:00
85483216607,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:53.294744+00:00
85549877106,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:53.361370+00:00
85616537012,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:53.440725+00:00
85683261240,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:53.520648+00:00
85749868088,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:53.599875+00:00
85816566707,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:53.599922+00:00
85883276558,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:53.679820+00:00
85949891651,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:53.759281+00:00
85999903954,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:53.844176+00:00
86066641266,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:53.923601+00:00
86133234528,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:53.923648+00:00
86199913591,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:54.003258+00:00
86266527914,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:54.084080+00:00
86333229058,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:54.163280+00:00
86399908753,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:54.242886+00:00
86449913761,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:54.242932+00:00
86516595920,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:54.327954+00:00
86583215151,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:54.407357+00:00
86649901879,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:54.490067+00:00
86716594647,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:54.566048+00:00
86783311110,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:54.647688+00:00
86849949447,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:54.647765+00:00
86899971608,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:54.726318+00:00
86966694984,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:54.795090+00:00
87033313133,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:54.875732+00:00
87099961449,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:54.955405+00:00
87166774763,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:54.955458+00:00
87233400586,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:55.036578+00:00
87300093696,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:55.118611+00:00
87366773871,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:55.202845+00:00
87433389435,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:55.283147+00:00
87500057788,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:55.362915+00:00
87566728746,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:55.362990+00:00
87633412227,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:55.442798+00:00
87700083295,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:55.512084+00:00
87766752300,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:55.591467+00:00
87816769162,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:55.671673+00:00
87883639932,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:55.671718+00:00
87950310840,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:55.751037+00:00
88017014629,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:55.818825+00:00
88083649790,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:55.898339+00:00
88150365812,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:55.979433+00:00
88217029276,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:56.058914+00:00
88267003388,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:56.058961+00:00
88333687581,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:56.139060+00:00
88400304187,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:56.219061+00:00
88466980825,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:56.301286+00:00
88533699913,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:56.380880+00:00
88600363327,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:56.461143+00:00
88667057929,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:56.461193+00:00
88717035316,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:56.536069+00:00
88783721282,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:56.615577+00:00
88850362324,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:56.695438+00:00
88917132047,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:56.774705+00:00
88983726822,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:56.774799+00:00
89050386840,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:56.854254+00:00
89116984039,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:56.933692+00:00
89167047668,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:57.018086+00:00
89233707927,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:57.018132+00:00
89300372752,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:57.099670+00:00
89367039162,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:57.185846+00:00
89433722263,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:57.253588+00:00
89500408590,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:57.333690+00:00
89567047468,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:57.414743+00:00
89633706953,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:57.494884+00:00
89700406895,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:57.494929+00:00
89767064578,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:57.574607+00:00
89833743342,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:57.666645+00:00
89900411503,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:57.745862+00:00
89967114983,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:57.825699+00:00
90033718744,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:57.825755+00:00
90083751886,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:57.906864+00:00
90150429667,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:57.984966+00:00
90217107198,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:58.071204+00:00
90283825353,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:58.071281+00:00
90350467057,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:58.151343+00:00
90417142362,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:58.230725+00:00
90483792942,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:58.310157+00:00
90533793913,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:58.389586+00:00
90600440806,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:58.389630+00:00
90667172028,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:58.469097+00:00
90733775779,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:58.555206+00:00
90800448371,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:58.634822+00:00
90867151959,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:58.716812+00:00
90933755430,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:58.788602+00:00
90983846270,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:58.788651+00:00
91050452638,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:58.868345+00:00
91117134535,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:58.947746+00:00
91183815031,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:59.029687+00:00
91250450253,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:59.096045+00:00
91317173329,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:59.176105+00:00
91383850618,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:59.176155+00:00
91450465520,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:59.255535+00:00
91517116100,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:59.335413+00:00
91583808358,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:59.415400+00:00
91650452054,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:59.495920+00:00
91717105149,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:59.579216+00:00
91783889890,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:59.579274+00:00
91850494724,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:59.658766+00:00
91900551009,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:59.739444+00:00
91967237185,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:59.813297+00:00
92033880702,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:59.892797+00:00
92100447204,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:59.892852+00:00
92167230021,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:59.973137+00:00
92233890530,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:00.053068+00:00
92300642719,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:00.136097+00:00
92350639213,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:00.220997+00:00
92417301245,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:00.221116+00:00
92483939822,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:00.307235+00:00
92550547120,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:00.412109+00:00
92617236923,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:00.495299+00:00
92683893714,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:00.495349+00:00
92750540277,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:00.774780+00:00
92817215523,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:00.774826+00:00
92883901719,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:00.774866+00:00
92950570985,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:00.774907+00:00
93017258853,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:00.862758+00:00
93083916126,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:00.940232+00:00
93150577656,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:00.940279+00:00
93217262319,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:01.032716+00:00
93267283839,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:01.124952+00:00
93333926835,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:01.124999+00:00
93400612610,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:01.214233+00:00
93467311581,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:01.293966+00:00
93533929741,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:01.373978+00:00
93600629501,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:01.452641+00:00
93667362555,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:30:01.452687+00:00
