t_ns,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
160524560646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160591169158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160657955190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160724639673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160791281937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160857992801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160907949950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160974728389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161041248625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161107967873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161174531090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161241202818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161307839904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161374505350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161441203649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161508027214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161574660430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161641298065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161708028695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161757973673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161824696928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161891358409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161958023154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162024695135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162091352737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162158043622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162207981767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162274765535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162341336206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162408051757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162474818073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162541311118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162608047798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162674793015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162741412246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162808017331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162874824684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162941346933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163008082502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163058090688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163124726500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163191386086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163258130512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163324722051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163391372160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163458210300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163508093742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163574808112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163641381015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163708091227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163774777934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163841460374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163908273989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163958133555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164024812007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164091490890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164158097338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164224702121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164291425678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164358231588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164424794995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164491429214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164558113396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164624765139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164691406931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164758147139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164808061358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164874738888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164941518900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165008168828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165074796957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165141447305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165208214674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165258188264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165324842461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165391530691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165458205347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165524899979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165591540338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165658192421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165708354063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165774958006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165841593237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165908444131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165975031263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166041650735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166091738077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166158446335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166225231656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166291836741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166358503200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166425090582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166491811072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166541777380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166608517998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166675120818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166741864722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166808508108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166875135124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166941888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166991789260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167058476840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167125258856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167191829125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167258480886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167325130846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167391817804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167441682130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167508504661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167575149559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167641805339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167708525259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167775148827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167841796052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167908597593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167975227744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168041907950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168108589397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168175250226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168241937374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168292505718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168358612349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168425285421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168492001905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168558648618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168625325566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168692164689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168742044815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168808591810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168875306611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168942000360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169008649307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169075456079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169142028352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169192008645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169258742981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169325345923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169392029493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169458611656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169525467950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169592019374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169658652803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169725407607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169792137985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169858719046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169925422484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169992133326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170042130140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170108742028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170175398929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170242033038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170308733251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170375370215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170442203127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170492111494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170558795547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170625385903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170692051812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170758776771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170825453089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170892147440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170958802208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171025525715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171092120330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171158813568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171225494074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171292210397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171342151638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171408835660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171475601314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171542207491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171608852430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171675538817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171742172545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171792207230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171858856196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171925631209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171992195908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172058862378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172125578711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172192320602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172242256290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172308933000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172375569222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172442179706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172508891040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172575593427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172642271208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172708964036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172775632200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172842278050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172909059485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172975635474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173042230220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173092271387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173158921505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173225630355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173292869254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173358851474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173425645612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173492452184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173542287316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173608908901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173675624311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173742326868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173808958313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173875649329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173942242842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174009002605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174075582002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174142277876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174208961768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174275628508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174342260985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174392298515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174458951438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174525789097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174592364186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174659006941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174725727532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174792384554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174842373342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174909044451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174975691924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175042389733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175108974329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175175715068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175242435498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175292370998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175359054268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175425709847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175492393328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175559131693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175625762966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175692465002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175759084633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175825834719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175892520896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175959126040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176025775668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176092501560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176142465782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176209108487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176275827334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176342479527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176409182254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176475825280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176542425916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176592443510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176659079572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176725871667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176792472623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176859179949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176925938230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176992587188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177059098476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177125928502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177192567399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177259200817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177325883186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177392607384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177442507648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177509238176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177575886021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177642562970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177709288650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177775955971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177842662536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177892640224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177959218699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178025975407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178092607702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178159292055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178225985525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178293372362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178342572517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178409281815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178476011965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178542646945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178609350423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178676030368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178742566924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178809270083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178875985044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178942691528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179009325135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179075978500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179142614382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179192635612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179259313282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179326127860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179392641131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179459271825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179526017181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179592717714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179642702907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179709293664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179775969641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179842687006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179909325684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179975971615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180042650629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180092614229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180159994604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180226041445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180292691003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180359364896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180425993474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180492666195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180559327475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180626007300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180692666335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180759343154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180826004604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180892721758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180942694408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181009345929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181075996559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181142677284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181209361358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181276049156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181342766071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181392719473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181459345176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181526105711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181592673105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181659363200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181726135498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181792740081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181859404286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181926146166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181992743838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182059366063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182126116490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182192738227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182242724039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182309365822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182376023505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182442715313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182509373386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
