t_ns,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
89236014001,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
89302648319,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
89369339716,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
89436046982,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
89502717819,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
89569399006,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
89636037815,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
89702700887,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
89769392013,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
89819334985,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
89886038315,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
89953272957,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
90019380761,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
90086044174,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
90152739658,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
90219341386,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
90269355252,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
90336092704,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
90402802295,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
90469324825,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
90536123632,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
90602773119,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
90669467491,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
90719421735,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
90786081092,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
90852723697,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
90919392871,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
90986111889,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
91052758040,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
91119457471,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
91186192389,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
91252763921,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
91319462630,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
91386142765,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
91452769921,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
91519447151,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
91569478260,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
91636141623,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
91702795048,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
91769489110,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
91836155418,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
91902780319,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
91969440748,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
92019518443,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
92086139949,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
92152805005,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
92219354516,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
92286061572,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
92352799966,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
92419528360,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
92469499687,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
92536172698,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
92602907315,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
92669573023,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
92736202784,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
92802874032,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
92869508753,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
92936232881,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
93002894150,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
93069568504,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
93136263598,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
93202792649,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
93269470690,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
93319503573,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
93386202191,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
93452840859,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
93519552142,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
93586227157,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
93652825359,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
93719481509,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
93769544156,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
93836220074,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
93902919135,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
93969627402,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
94036280636,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
94102869672,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
94169652147,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
94236264195,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
94302896682,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
94369578740,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
94436210294,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
94502859721,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
94569599217,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
94619546919,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
94686273692,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
94752953576,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
94819619825,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
94886297777,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
94953490201,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
95019733868,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
95069499770,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
95136349402,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
95203006985,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
95269625936,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
95336353189,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
95402962001,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
95469650903,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
95519578317,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
95586286904,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
95652949676,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
95719751430,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
95786315266,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
95852962470,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
95919583375,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
95986267657,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
96052871048,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
96119595738,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
96186207504,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
96252923947,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
96319617318,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
96369579856,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
96436254111,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
96502981333,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
96569570620,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
96636312560,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
96702953111,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
96769649517,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
96819628957,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
96886343887,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
96952952118,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
97019648223,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
97086277042,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
97152902095,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
97219704457,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
97269646098,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
97336429105,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
97403004054,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
97469659033,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
97536368813,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
97602980118,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
97669673328,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
97736373841,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
97803021405,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
97869627792,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
97936326633,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
98003025132,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
98069676372,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
98119693045,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
98186389489,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
98252949650,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
98319708773,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
98386341829,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
98452960419,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
98519775026,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
98569628682,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
98636335537,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
98702975467,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
98769650774,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
98836353620,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
98902977921,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
98969768422,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
99036376813,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
99103096122,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
99169769804,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
99236472722,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
99303042051,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
99369813556,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
99419827382,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
99486442014,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
99553120796,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
99619795201,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
99686393432,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
99753048061,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
99819804988,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
99869751369,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
99936467170,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
100003101119,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
100069728615,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
100136505701,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
100203055072,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
100269920263,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
100319879897,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
100386550855,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
100453191316,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
100519836927,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
100586502985,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
100653199913,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
100719903020,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
100786640211,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
100853190234,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
100919910974,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
100986554191,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
101053192266,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
101119917336,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
101169884154,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
101236646502,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
101303236568,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
101369918497,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
101436601698,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
101503194801,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
101569910963,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
101620532525,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
101686557654,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
101753225116,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
101819888309,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
101886536314,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
101953174291,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
102019842022,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
102069812056,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
102136628135,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
102203252045,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
102269909569,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
102336489146,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
102403167386,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
102469776178,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
102536621973,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
102603275890,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
102669943169,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
102736662768,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
102803320122,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
102869996950,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
102919977834,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
102986629906,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
103053309580,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
103119933600,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
103186646948,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
103253346309,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
103320078271,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
103369883777,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
103436624846,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
103503276407,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
103569994223,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
103636678315,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
103703314909,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
103770025350,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
103836646185,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
103903299429,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
103970036681,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
104036633792,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
104103362507,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
104169990574,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
104220009770,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
104286759126,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
104353331899,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
104420047380,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
104486690386,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
104553348429,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
104620180218,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
104670058140,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
104736759704,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
104803397141,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
104870033232,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
104936747833,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
105003405375,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
105070035586,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
105120002174,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
105186688411,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
105253373305,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
105320041717,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
105386667951,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
105453364918,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
105520084306,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
105586715690,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
105653477087,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
105720007522,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
105786674503,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
105853338868,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
105920058286,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
105970015947,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
106036695451,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
106103514897,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
106169968588,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
106236656377,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
106303407134,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
106370254342,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
106420047825,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
106486794685,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
106553406603,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
106620671021,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
106686788052,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
106753394240,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
106820030081,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
106869962806,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
106936776480,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
107003351508,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
107070031043,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
107136921020,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
107203505145,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
107270137471,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
107336882428,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
107403551642,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
107470199858,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
107536899529,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
107603569335,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
107670240282,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
107720251934,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
107786867198,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
107853492981,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
107920233188,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
107986912772,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
108053650084,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
108120368661,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
108170135716,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
108236826692,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
108303507657,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
108370220564,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
108436941165,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
108503677355,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
108570254447,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
108636915396,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
108703544676,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
108770291886,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
108836950791,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
108903670300,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
108970322313,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
109020324496,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
109086920744,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
109153595910,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
109220287957,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
109286930312,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
109353510560,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
109420351155,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
109470195333,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
109536915745,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
109603663485,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
109670325106,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
109736994691,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
109803685617,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
109870307342,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
109920409964,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
109987005991,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
110053695103,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
110120383854,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
110186951780,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
110253715171,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
110320375037,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
110386993537,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
110453644989,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
110520393532,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
110587056676,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
110653696235,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
110720481936,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
110770343168,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
110837058719,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
110903736549,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
110970429488,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
111037055953,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
111103725719,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
111170467829,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
111220429557,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
111287083924,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
111353710289,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
111420477968,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
111487135280,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
111553768507,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
111621095663,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
111686995006,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
111753682917,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
111820393529,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
111887134286,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
111953725405,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
112020486612,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
112070372137,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
112137069025,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
112203806898,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
112270580458,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
112337167649,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
112403869153,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
112470560338,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
112520586647,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
112587239683,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
112653831782,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
112720589233,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
112787401023,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
112853880673,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
112920546491,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
112970543166,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
113037219032,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
113103862640,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
113170748308,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
113237435617,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
113304307762,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
113354316427,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
113420939806,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
113487625511,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
113554265431,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
113621075078,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
113687732041,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
113754372381,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
113804283614,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
113871005728,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
113937673590,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
114004435779,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
114071086619,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
114137709246,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
114204582923,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
114254373812,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
114320953709,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
114387670132,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
114454367309,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
114521001168,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
114587771471,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
114654563897,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
114704320671,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
114770937408,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
114837694567,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
114904346659,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
114971045831,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
115037666033,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
115104460221,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
115170993091,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
115237702422,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
115304343333,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
115371061439,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
115437710064,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
115504383747,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
115554347840,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
115620974565,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
115687718269,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
115754325849,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
